transaction_id,customer_id,product_id,quantity,unit_price,transaction_date
TX_002529,CUST_0348,PROD_088,4,431.99,2025-11-18 00:00:00
TX_002530,CUST_0190,PROD_070,6,193.44,2025-02-25 00:00:00
TX_002531,CUST_0768,PROD_078,2,249.32,2025-05-02 00:00:00
TX_002532,CUST_0490,PROD_090,2,490.61,2025-12-18 00:00:00
TX_002533,CUST_0172,PROD_078,9,98.66,2025/11/30
TX_002534,CUST_0770,PROD_064,1,261.97,2026-01-01 00:00:00
TX_002535,CUST_0089,PROD_091,5,464.4,2025-07-01 00:00:00
TX_002536,CUST_0685,PROD_048,8,15.62,2025-09-12 00:00:00
TX_002537,CUST_0756,PROD_999,5,199.02,2025-01-07 00:00:00
TX_002538,CUST_0657,PROD_084,3,227.83,2025-10-25 00:00:00
TX_002539,CUST_0054,PROD_081,7,394.88,2025-02-03 00:00:00
TX_002540,CUST_0041,PROD_004,10,443.64,2025-04-23 00:00:00
TX_002541,CUST_9999,PROD_076,5,422.94,2025-01-02 00:00:00
TX_002542,CUST_0958,PROD_026,3,252.3,2025-07-27 00:00:00
TX_002543,CUST_0706,PROD_086,9,233.61,2025-09-09 00:00:00
TX_002544,CUST_0174,PROD_076,8,71.4,2025-07-17 00:00:00
TX_002545,CUST_0206,PROD_043,7,325.5,2025-11-04 00:00:00
TX_002546,CUST_0058,PROD_058,4,319.69,2025-11-01 00:00:00
TX_002547,CUST_0230,PROD_022,3,23.27,2025-03-03 00:00:00
TX_002548,CUST_0492,PROD_094,10,467.21,2025-12-06 00:00:00
TX_002549,CUST_0358,PROD_007,8,181.68,2025-08-06 00:00:00
TX_002550,CUST_0853,PROD_025,6,272.96,2025-10-10 00:00:00
TX_002551,CUST_0902,PROD_058,5,252.07,2025-11-07 00:00:00
TX_002552,CUST_0683,PROD_040,4,270.84,2025-07-10 00:00:00
TX_002553,CUST_0962,PROD_023,6,76.57,2025-01-19 00:00:00
TX_002554,CUST_0127,PROD_033,7,322.0,2025-03-05 00:00:00
TX_002555,CUST_0230,PROD_073,7,481.27,2025-10-22 00:00:00
TX_002556,CUST_0077,PROD_010,4,383.5,2025-09-02 00:00:00
TX_002557,CUST_0806,PROD_066,8,190.09,2025-05-01 00:00:00
TX_002558,CUST_0868,PROD_007,3,301.12,2025-05-22 00:00:00
TX_002559,CUST_0520,PROD_016,2,97.22,2025-03-22 00:00:00
TX_002560,CUST_0404,PROD_048,2,228.77,2025-10-20 00:00:00
TX_002561,CUST_0282,PROD_011,8,324.17,2025-09-19 00:00:00
TX_002562,CUST_0017,PROD_073,5,344.4,2025-08-13 00:00:00
TX_002563,CUST_0114,PROD_062,8,363.76,2025/10/16
TX_002564,CUST_0152,PROD_086,5,109.78,2025-11-25 00:00:00
TX_002565,CUST_0089,PROD_010,2,346.52,2025-09-11 00:00:00
TX_002566,CUST_0289,PROD_059,3,29.83,2025-05-20 00:00:00
TX_002567,CUST_0386,PROD_090,6,228.1,2025-06-30 00:00:00
TX_002568,CUST_0526,PROD_074,2,206.43,2025-07-13 00:00:00
TX_002569,CUST_0010,PROD_069,6,165.63,2025-07-24 00:00:00
TX_002570,CUST_0559,PROD_014,1,394.0,2025/02/04
TX_002571,CUST_0997,PROD_076,8,133.92,2025-04-09 00:00:00
TX_002572,CUST_0308,PROD_001,2,426.15,2025-02-06 00:00:00
TX_002573,CUST_0852,PROD_080,2,110.99,2025-03-21 00:00:00
TX_002574,CUST_0503,PROD_042,4,266.69,2025-09-15 00:00:00
TX_002575,CUST_0183,PROD_064,1,428.27,2025-06-03 00:00:00
TX_002576,CUST_0190,PROD_053,5,421.57,2025-12-18 00:00:00
TX_002577,CUST_0685,PROD_037,7,494.63,2025-01-02 00:00:00
TX_002578,CUST_0473,PROD_033,7,313.38,2025-12-23 00:00:00
TX_002579,CUST_0583,PROD_999,2,376.62,2025-05-07 00:00:00
TX_002580,CUST_0789,PROD_008,10,463.33,2025-05-13 00:00:00
TX_002581,CUST_0104,PROD_032,10,265.12,2025/02/09
TX_002582,CUST_0733,PROD_025,6,71.06,2025-05-13 00:00:00
TX_002583,CUST_0364,PROD_999,3,86.9,2025-11-21 00:00:00
TX_002584,CUST_0138,PROD_006,10,172.03,2025-05-10 00:00:00
TX_002585,CUST_0688,PROD_025,4,338.69,2025-08-11 00:00:00
TX_002586,CUST_0026,PROD_044,10,401.06,2025-02-04 00:00:00
TX_002587,CUST_0655,PROD_057,10,53.96,2025-07-11 00:00:00
TX_002588,CUST_0122,PROD_023,5,298.36,2025/03/29
TX_002589,CUST_0238,PROD_014,5,84.22,2025-10-26 00:00:00
TX_002590,CUST_0232,PROD_037,1,376.78,2025-04-21 00:00:00
TX_002591,CUST_0813,PROD_075,4,292.34,2025-05-26 00:00:00
TX_002592,CUST_0316,PROD_999,2,415.28,2025/12/30
TX_002593,CUST_0088,PROD_080,9,325.07,2025-12-26 00:00:00
TX_002594,CUST_0801,PROD_080,5,274.16,2025-12-20 00:00:00
TX_002595,CUST_0256,PROD_050,8,444.02,2025-06-17 00:00:00
TX_002596,CUST_0853,PROD_035,10,66.26,2025-06-10 00:00:00
TX_002597,CUST_0233,PROD_004,2,53.7,2025-02-01 00:00:00
TX_002598,CUST_0446,PROD_052,9,384.91,2025-05-01 00:00:00
TX_002599,CUST_0026,PROD_019,5,200.3,2025-07-21 00:00:00
TX_002600,CUST_0498,PROD_021,-1,9.96,2025-03-13 00:00:00
TX_002601,CUST_0519,PROD_069,7,223.3,2025-01-21 00:00:00
TX_002602,CUST_0061,PROD_018,10,459.76,2025-04-12 00:00:00
TX_002603,CUST_0552,PROD_055,7,455.43,2025/06/04
TX_002604,CUST_0028,PROD_018,2,24.66,2025-11-29 00:00:00
TX_002605,CUST_0107,PROD_028,1,441.82,2025-07-09 00:00:00
TX_002606,CUST_9999,PROD_097,10,358.77,2025-09-10 00:00:00
TX_002607,CUST_0947,PROD_018,6,141.87,2025-08-10 00:00:00
TX_002608,CUST_0895,PROD_086,9,298.34,2025-04-17 00:00:00
TX_002609,CUST_0890,PROD_097,4,292.56,2025-06-13 00:00:00
TX_002610,CUST_0212,PROD_022,9,290.4,2025-07-15 00:00:00
TX_002611,CUST_0341,PROD_059,9,327.2,2025/09/22
TX_002612,CUST_0082,PROD_084,4,179.38,2025-08-22 00:00:00
TX_002613,CUST_0753,PROD_010,2,364.11,2025-12-16 00:00:00
TX_002614,CUST_0166,PROD_041,4,159.67,2025-08-28 00:00:00
TX_002615,CUST_0962,PROD_084,1,250.33,2025/07/11
TX_002616,CUST_0610,PROD_085,10,306.66,2025-07-24 00:00:00
TX_002617,CUST_0774,PROD_091,7,67.0,2025-02-06 00:00:00
TX_002618,CUST_0667,PROD_046,2,307.39,2025-05-12 00:00:00
TX_002619,CUST_0570,PROD_021,6,293.44,2025-06-22 00:00:00
TX_002620,CUST_0387,PROD_096,6,308.11,2025-06-29 00:00:00
TX_002621,CUST_0427,PROD_046,2,460.76,2025-12-27 00:00:00
TX_002622,CUST_0842,PROD_044,2,337.9,2025-08-08 00:00:00
TX_002623,CUST_0021,PROD_043,1,129.65,2025-09-09 00:00:00
TX_002624,CUST_0292,PROD_034,3,212.81,2025-12-26 00:00:00
TX_002625,CUST_0955,PROD_006,4,442.34,2025-12-14 00:00:00
TX_002626,CUST_0230,PROD_011,8,36.25,2025-09-27 00:00:00
TX_002627,CUST_0472,PROD_040,8,372.15,2025-06-13 00:00:00
TX_002628,CUST_0246,PROD_021,8,375.86,2025-10-25 00:00:00
TX_002629,CUST_0995,PROD_028,2,48.4,2025-11-07 00:00:00
TX_002630,CUST_0216,PROD_069,9,204.36,2025/05/04
TX_002631,CUST_0685,PROD_075,5,338.3,2025/01/14
TX_002632,CUST_0196,PROD_003,4,353.97,2025-06-02 00:00:00
TX_002633,CUST_0190,PROD_006,3,38.52,2025-03-20 00:00:00
TX_002634,CUST_0049,PROD_058,1,71.68,2025-05-15 00:00:00
TX_002635,CUST_0964,PROD_083,4,95.94,2025-02-02 00:00:00
TX_002636,CUST_0980,PROD_002,4,334.05,2025-01-11 00:00:00
TX_002637,CUST_0706,PROD_093,4,156.86,2025-03-08 00:00:00
TX_002638,CUST_0136,PROD_003,5,422.51,2025/01/01
TX_002639,CUST_0227,PROD_031,6,186.36,2025-08-22 00:00:00
TX_002640,CUST_0968,PROD_019,3,341.11,2025-11-02 00:00:00
TX_002641,CUST_0951,PROD_011,8,192.0,2025-02-09 00:00:00
TX_002642,CUST_0902,PROD_059,8,214.64,2025-08-13 00:00:00
TX_002643,CUST_0446,PROD_060,2,68.75,2025-04-20 00:00:00
TX_002644,CUST_0458,PROD_083,3,25.65,2025-09-17 00:00:00
TX_002645,CUST_0740,PROD_033,6,174.08,2025-09-14 00:00:00
TX_002646,CUST_0174,PROD_059,4,143.87,2025-10-03 00:00:00
TX_002647,CUST_0503,PROD_075,7,390.54,2025/12/13
TX_002648,CUST_0220,PROD_063,6,257.45,2025-11-14 00:00:00
TX_002649,CUST_0667,PROD_051,3,21.32,2025-05-23 00:00:00
TX_002650,CUST_0483,PROD_058,2,338.76,2025-06-11 00:00:00
TX_002651,CUST_0467,PROD_054,8,9.17,2025-01-28 00:00:00
TX_002652,CUST_0153,PROD_026,8,281.67,2025-05-23 00:00:00
TX_002653,CUST_0710,PROD_084,6,360.9,2025-04-23 00:00:00
TX_002654,CUST_0074,PROD_067,10,340.38,2025-08-22 00:00:00
TX_002655,CUST_0338,PROD_094,3,487.6,2025-02-24 00:00:00
TX_002656,CUST_0080,PROD_018,1,463.16,2025-01-12 00:00:00
TX_002657,CUST_0101,PROD_009,2,392.23,2025-06-01 00:00:00
TX_002658,CUST_0752,PROD_069,1,446.79,2025/05/24
TX_002659,CUST_0637,PROD_053,8,45.5,2025-08-03 00:00:00
TX_002660,CUST_0888,PROD_038,5,412.74,2025/09/12
TX_002661,CUST_0849,PROD_015,1,489.93,2025-09-15 00:00:00
TX_002662,CUST_0473,PROD_042,8,389.4,2025-12-21 00:00:00
TX_002663,CUST_0060,PROD_018,5,420.85,2025-12-04 00:00:00
TX_002664,CUST_0989,PROD_033,10,406.59,2025/12/14
TX_002665,CUST_0117,PROD_030,9,491.39,2025-08-26 00:00:00
TX_002666,CUST_0040,PROD_074,3,134.26,2025-10-21 00:00:00
TX_002667,CUST_0579,PROD_016,2,464.9,2025-12-15 00:00:00
TX_002668,CUST_0873,PROD_037,4,72.27,2025-02-12 00:00:00
TX_002669,CUST_0777,PROD_013,9,394.64,2025-03-27 00:00:00
TX_002670,CUST_0973,PROD_032,5,124.81,2025-08-24 00:00:00
TX_002671,CUST_0317,PROD_049,8,151.53,2025-12-19 00:00:00
TX_002672,CUST_0646,PROD_084,3,106.72,2025-02-07 00:00:00
TX_002673,CUST_0137,PROD_004,3,18.75,2025-01-06 00:00:00
TX_002674,CUST_0824,PROD_027,1,393.11,2025-07-04 00:00:00
TX_002675,CUST_0634,PROD_083,7,393.17,2025-08-13 00:00:00
TX_002676,CUST_0749,PROD_072,5,336.54,2025-06-11 00:00:00
TX_002677,CUST_0839,PROD_088,6,335.7,2025-11-15 00:00:00
TX_002678,CUST_0554,PROD_053,2,269.3,2025-06-18 00:00:00
TX_002679,CUST_0649,PROD_020,7,267.33,2025-11-25 00:00:00
TX_002680,CUST_0219,PROD_079,10,409.43,2025-12-03 00:00:00
TX_002681,CUST_0393,PROD_045,9,188.37,2025-04-28 00:00:00
TX_002682,CUST_0423,PROD_095,6,438.57,2025-03-29 00:00:00
TX_002683,CUST_0058,PROD_064,6,27.56,2025-09-12 00:00:00
TX_002684,CUST_0924,PROD_047,5,395.24,2025-05-31 00:00:00
TX_002685,CUST_0575,PROD_061,8,246.89,2025-05-10 00:00:00
TX_002686,CUST_0800,PROD_076,4,21.79,2025-08-07 00:00:00
TX_002687,CUST_0891,PROD_999,10,268.38,2025-09-19 00:00:00
TX_002688,CUST_0890,PROD_095,8,185.26,2025-07-06 00:00:00
TX_002689,CUST_0467,PROD_072,6,452.09,2025-05-29 00:00:00
TX_002690,CUST_0207,PROD_003,5,17.06,2025-03-22 00:00:00
TX_002691,CUST_0726,PROD_078,7,26.54,2025/08/11
TX_002692,CUST_0456,PROD_081,5,237.02,2025-08-14 00:00:00
TX_002693,CUST_0279,PROD_014,8,151.84,2025-03-05 00:00:00
TX_002694,CUST_0446,PROD_008,4,376.01,2025-12-21 00:00:00
TX_002695,CUST_0530,PROD_020,8,280.62,2025-07-03 00:00:00
TX_002696,CUST_0876,PROD_064,10,455.61,2025-10-19 00:00:00
TX_002697,CUST_0628,PROD_096,6,357.07,2025-07-01 00:00:00
TX_002698,CUST_0238,PROD_093,4,364.2,2025-09-10 00:00:00
TX_002699,CUST_0295,PROD_014,9,118.15,2025-03-16 00:00:00
TX_002700,CUST_0049,PROD_077,4,200.1,2025-12-07 00:00:00
TX_002701,CUST_0210,PROD_035,1,384.39,2025-05-22 00:00:00
TX_002702,CUST_0798,PROD_047,2,44.98,2025-10-10 00:00:00
TX_002703,CUST_0252,PROD_045,1,469.17,2025-12-29 00:00:00
TX_002704,CUST_0332,PROD_100,5,341.19,2025-06-23 00:00:00
TX_002705,CUST_0277,PROD_054,8,243.35,2025-05-20 00:00:00
TX_002706,CUST_0652,PROD_028,4,410.86,2025-08-22 00:00:00
TX_002707,CUST_0903,PROD_028,10,212.02,2025-10-24 00:00:00
TX_002708,CUST_0706,PROD_002,3,192.78,2025-09-08 00:00:00
TX_002709,CUST_0528,PROD_081,5,477.11,2025-12-23 00:00:00
TX_002710,CUST_0784,PROD_044,4,437.92,2025-02-04 00:00:00
TX_002711,CUST_0510,PROD_004,6,94.85,2025-10-14 00:00:00
TX_002712,CUST_0929,PROD_086,10,494.13,2025-01-27 00:00:00
TX_002713,CUST_0478,PROD_030,2,491.29,2025-11-10 00:00:00
TX_002714,CUST_0564,PROD_095,5,261.01,2025-01-27 00:00:00
TX_002715,CUST_0930,PROD_048,10,321.26,2025/12/23
TX_002716,CUST_0038,PROD_999,1,238.67,2025/03/30
TX_002717,CUST_0979,PROD_021,2,263.61,2025-05-23 00:00:00
TX_002718,CUST_0663,PROD_099,1,70.05,2025/04/18
TX_002719,CUST_0952,PROD_015,8,183.59,2025/11/14
TX_002720,CUST_0029,PROD_071,9,271.52,2025-08-11 00:00:00
TX_002721,CUST_0580,PROD_060,6,10.83,2025-05-24 00:00:00
TX_002722,CUST_0050,PROD_066,9,214.48,2025-11-29 00:00:00
TX_002723,CUST_0993,PROD_088,9,172.35,2025-01-03 00:00:00
TX_002724,CUST_0199,PROD_006,5,311.21,2025-08-13 00:00:00
TX_002725,CUST_0845,PROD_087,7,68.33,2025-04-02 00:00:00
TX_002726,CUST_0214,PROD_016,5,384.75,2025/03/10
TX_002727,CUST_0463,PROD_035,6,457.09,2025-12-16 00:00:00
TX_002728,CUST_0822,PROD_063,7,134.09,2025-04-10 00:00:00
TX_002729,CUST_0413,PROD_037,2,215.74,2025-07-13 00:00:00
TX_002730,CUST_0905,PROD_087,9,337.65,2025-12-22 00:00:00
TX_002731,CUST_0738,PROD_058,5,312.19,2025/02/14
TX_002732,CUST_0895,PROD_020,7,148.4,2025-02-16 00:00:00
TX_002733,CUST_0922,PROD_041,4,229.98,2025/01/27
TX_002734,CUST_0436,PROD_015,7,371.56,2025-07-02 00:00:00
TX_002735,CUST_0302,PROD_034,4,493.35,2025-08-13 00:00:00
TX_002736,CUST_0006,PROD_062,10,104.45,2025/06/26
TX_002737,CUST_0916,PROD_075,3,492.95,2025-12-23 00:00:00
TX_002738,CUST_0103,PROD_100,4,335.77,2025-03-23 00:00:00
TX_002739,CUST_0702,PROD_016,3,185.28,2025-09-05 00:00:00
TX_002740,CUST_0317,PROD_001,1,278.52,2025-06-24 00:00:00
TX_002741,CUST_0715,PROD_015,6,120.89,2025-12-28 00:00:00
TX_002742,CUST_0796,PROD_001,10,272.13,2025-01-01 00:00:00
TX_002743,CUST_0485,PROD_028,7,328.41,2025-01-24 00:00:00
TX_002744,CUST_0415,PROD_035,2,411.47,2025-05-06 00:00:00
TX_002745,CUST_0388,PROD_066,6,219.67,2025-10-02 00:00:00
TX_002746,CUST_0909,PROD_057,1,369.5,2025-01-23 00:00:00
TX_002747,CUST_0558,PROD_013,5,394.65,2025-05-07 00:00:00
TX_002748,CUST_0105,PROD_094,10,44.28,2025-12-05 00:00:00
TX_002749,CUST_0582,PROD_072,8,45.81,2025-11-23 00:00:00
TX_002750,CUST_0489,PROD_090,8,221.15,2025-02-10 00:00:00
TX_002751,CUST_0262,PROD_001,6,131.21,2025-07-11 00:00:00
TX_002752,CUST_0250,PROD_038,9,363.59,2025/06/07
TX_002753,CUST_0741,PROD_081,2,129.09,2025-11-06 00:00:00
TX_002754,CUST_0857,PROD_034,10,90.15,2025-11-21 00:00:00
TX_002755,CUST_0449,PROD_075,9,449.04,2025-03-23 00:00:00
TX_002756,CUST_0049,PROD_999,2,109.75,2025-03-12 00:00:00
TX_002757,CUST_9999,PROD_066,5,461.88,2025-06-29 00:00:00
TX_002758,CUST_0990,PROD_086,5,59.68,2025-08-26 00:00:00
TX_002759,CUST_0015,PROD_054,9,296.6,2025-04-29 00:00:00
TX_002760,CUST_0824,PROD_095,5,188.44,2025-12-01 00:00:00
TX_002761,CUST_0922,PROD_052,6,409.13,2025-08-10 00:00:00
TX_002762,CUST_0985,PROD_006,9,179.63,2025-01-05 00:00:00
TX_002763,CUST_0701,PROD_018,10,220.72,2025-06-18 00:00:00
TX_002764,CUST_0145,PROD_008,5,288.75,2025-10-03 00:00:00
TX_002765,CUST_0500,PROD_019,8,183.49,2025-05-22 00:00:00
TX_002766,CUST_9999,PROD_090,9,184.1,2025-01-21 00:00:00
TX_002767,CUST_0958,PROD_030,9,218.74,2025-12-18 00:00:00
TX_002768,CUST_0981,PROD_054,7,105.07,2025-01-20 00:00:00
TX_002769,CUST_0180,PROD_008,4,49.04,2025-12-23 00:00:00
TX_002770,CUST_0490,PROD_003,2,58.7,2025-02-27 00:00:00
TX_002771,CUST_0044,PROD_033,9,268.23,2025-06-25 00:00:00
TX_002772,CUST_0274,PROD_046,3,286.91,2025-02-23 00:00:00
TX_002773,CUST_0844,PROD_033,6,230.14,2025-09-25 00:00:00
TX_002774,CUST_0928,PROD_070,4,326.83,2025-08-22 00:00:00
TX_002775,CUST_0495,PROD_051,7,457.36,2025-08-10 00:00:00
TX_002776,CUST_0417,PROD_070,10,180.92,2025-10-03 00:00:00
TX_002777,CUST_0951,PROD_019,6,472.55,2025-07-18 00:00:00
TX_002778,CUST_0228,PROD_095,7,68.81,2025-08-06 00:00:00
TX_002779,CUST_0964,PROD_022,10,101.98,2025-12-17 00:00:00
TX_002780,CUST_0884,PROD_047,2,245.2,2025-10-30 00:00:00
TX_002781,CUST_0100,PROD_001,3,329.21,2025-09-11 00:00:00
TX_002782,CUST_0120,PROD_080,6,428.75,2025-12-13 00:00:00
TX_002783,CUST_0385,PROD_085,8,83.63,2025-03-07 00:00:00
TX_002784,CUST_0749,PROD_074,1,318.79,2025-06-30 00:00:00
TX_002785,CUST_0625,PROD_093,5,211.45,2025-04-04 00:00:00
TX_002786,CUST_0690,PROD_028,4,302.8,2025-12-14 00:00:00
TX_002787,CUST_0590,PROD_017,7,68.47,2025-05-04 00:00:00
TX_002788,CUST_0567,PROD_999,1,323.39,2025-06-10 00:00:00
TX_002789,CUST_0582,PROD_036,3,35.34,2025-05-25 00:00:00
TX_002790,CUST_0710,PROD_036,6,12.17,2025-11-04 00:00:00
TX_002791,CUST_0378,PROD_075,10,306.01,2025/08/27
TX_002792,CUST_0009,PROD_026,2,16.9,2025/11/14
TX_002793,CUST_0357,PROD_043,4,469.66,2025-03-08 00:00:00
TX_002794,CUST_0452,PROD_046,6,132.34,2025/07/23
TX_002795,CUST_0732,PROD_029,6,163.64,2025-10-13 00:00:00
TX_002796,CUST_0200,PROD_050,7,216.86,2025-06-23 00:00:00
TX_002797,CUST_0445,PROD_074,3,305.57,2025-04-02 00:00:00
TX_002798,CUST_0285,PROD_045,1,467.2,2025-02-20 00:00:00
TX_002799,CUST_0456,PROD_073,1,221.15,2025-08-30 00:00:00
TX_002800,CUST_0677,PROD_037,-1,407.12,2025-08-31 00:00:00
TX_002801,CUST_0144,PROD_078,10,432.95,2025-04-24 00:00:00
TX_002802,CUST_0225,PROD_057,6,301.73,2025-10-18 00:00:00
TX_002803,CUST_0947,PROD_012,5,402.01,2025-02-13 00:00:00
TX_002804,CUST_0383,PROD_005,7,428.91,2025-12-11 00:00:00
TX_002805,CUST_0008,PROD_033,4,199.97,2025-04-21 00:00:00
TX_002806,CUST_0431,PROD_096,10,405.14,2025-08-03 00:00:00
TX_002807,CUST_0321,PROD_091,1,317.61,2025-08-26 00:00:00
TX_002808,CUST_0905,PROD_065,4,162.97,2025-08-25 00:00:00
TX_002809,CUST_0914,PROD_041,8,57.68,2025-11-05 00:00:00
TX_002810,CUST_0763,PROD_002,1,296.06,2025-01-31 00:00:00
TX_002811,CUST_0288,PROD_094,7,324.47,2025-09-01 00:00:00
TX_002812,CUST_0581,PROD_071,7,64.69,2025-03-26 00:00:00
TX_002813,CUST_0948,PROD_031,5,140.74,2025-08-04 00:00:00
TX_002814,CUST_0588,PROD_046,7,428.56,2025-09-28 00:00:00
TX_002815,CUST_0134,PROD_096,7,368.75,2025-06-20 00:00:00
TX_002816,CUST_0418,PROD_097,2,409.72,2025-09-21 00:00:00
TX_002817,CUST_0390,PROD_087,7,182.69,2025-10-17 00:00:00
TX_002818,CUST_0671,PROD_002,1,393.89,2025-11-24 00:00:00
TX_002819,CUST_0469,PROD_058,6,80.96,2025-10-19 00:00:00
TX_002820,CUST_0525,PROD_012,1,284.16,2025-04-05 00:00:00
TX_002821,CUST_0190,PROD_044,6,242.58,2025-10-28 00:00:00
TX_002822,CUST_0406,PROD_017,4,244.91,2025/07/31
TX_002823,CUST_0295,PROD_040,4,33.42,2025-11-13 00:00:00
TX_002824,CUST_0159,PROD_063,3,93.57,2025-10-14 00:00:00
TX_002825,CUST_9999,PROD_047,3,159.14,2025-12-10 00:00:00
TX_002826,CUST_0757,PROD_092,5,286.04,2025-03-10 00:00:00
TX_002827,CUST_0886,PROD_086,10,405.94,2025-04-12 00:00:00
TX_002828,CUST_0959,PROD_028,5,377.0,2025-07-26 00:00:00
TX_002829,CUST_0104,PROD_057,9,82.14,2025-06-05 00:00:00
TX_002830,CUST_0773,PROD_089,9,114.88,2025-12-17 00:00:00
TX_002831,CUST_0634,PROD_053,9,83.59,2025-12-16 00:00:00
TX_002832,CUST_0034,PROD_043,10,94.48,2025-11-21 00:00:00
TX_002833,CUST_0378,PROD_073,3,109.3,2025-03-15 00:00:00
TX_002834,CUST_0326,PROD_081,5,360.33,2025-07-31 00:00:00
TX_002835,CUST_0340,PROD_008,5,236.42,2025-04-09 00:00:00
TX_002836,CUST_0519,PROD_056,7,201.89,2025-01-24 00:00:00
TX_002837,CUST_0611,PROD_096,7,48.03,2025-01-25 00:00:00
TX_002838,CUST_0811,PROD_071,7,380.09,2025-09-24 00:00:00
TX_002839,CUST_0347,PROD_033,10,447.6,2025-05-11 00:00:00
TX_002840,CUST_0738,PROD_055,10,355.1,2025-08-02 00:00:00
TX_002841,CUST_0614,PROD_072,9,117.79,2025-12-02 00:00:00
TX_002842,CUST_0508,PROD_016,7,291.75,2025-04-08 00:00:00
TX_002843,CUST_0140,PROD_083,4,249.51,2025-09-10 00:00:00
TX_002844,CUST_0005,PROD_087,3,84.17,2025/01/15
TX_002845,CUST_0500,PROD_024,1,7.92,2025-03-20 00:00:00
TX_002846,CUST_0312,PROD_025,4,407.78,2025-07-22 00:00:00
TX_002847,CUST_0137,PROD_001,10,278.89,2025-02-10 00:00:00
TX_002848,CUST_0501,PROD_077,7,244.53,2025-01-18 00:00:00
TX_002849,CUST_0713,PROD_032,2,333.23,2025-08-22 00:00:00
TX_002850,CUST_0029,PROD_999,1,346.68,2025-12-02 00:00:00
TX_002851,CUST_0163,PROD_049,6,422.23,2025-04-19 00:00:00
TX_002852,CUST_0603,PROD_068,4,132.3,2025-04-22 00:00:00
TX_002853,CUST_0986,PROD_010,6,145.92,2025-09-10 00:00:00
TX_002854,CUST_0233,PROD_081,1,449.47,2025-12-20 00:00:00
TX_002855,CUST_9999,PROD_069,3,453.53,2025/05/11
TX_002856,CUST_0020,PROD_070,4,145.1,2026-01-01 00:00:00
TX_002857,CUST_0420,PROD_049,1,17.38,2025-11-04 00:00:00
TX_002858,CUST_0544,PROD_070,4,73.72,2025-06-29 00:00:00
TX_002859,CUST_0329,PROD_084,1,442.61,2025-02-15 00:00:00
TX_002860,CUST_0958,PROD_093,5,86.98,2025-04-21 00:00:00
TX_002861,CUST_0055,PROD_097,2,203.44,2025-09-16 00:00:00
TX_002862,CUST_0960,PROD_095,9,208.66,2025-03-11 00:00:00
TX_002863,CUST_9999,PROD_043,4,256.06,2025-05-12 00:00:00
TX_002864,CUST_0479,PROD_022,3,25.19,2025-10-21 00:00:00
TX_002865,CUST_0693,PROD_003,5,472.98,2025-01-07 00:00:00
TX_002866,CUST_0576,PROD_008,6,18.6,2025-06-15 00:00:00
TX_002867,CUST_9999,PROD_041,3,276.14,2025-07-31 00:00:00
TX_002868,CUST_0477,PROD_065,5,220.9,2025-11-09 00:00:00
TX_002869,CUST_0466,PROD_084,8,199.39,2025-12-04 00:00:00
TX_002870,CUST_0476,PROD_092,1,46.68,2025-03-25 00:00:00
TX_002871,CUST_0907,PROD_093,3,276.51,2025/10/17
TX_002872,CUST_0484,PROD_047,2,49.55,2025/03/22
TX_002873,CUST_0057,PROD_026,7,269.41,2025-02-07 00:00:00
TX_002874,CUST_0746,PROD_039,1,203.61,2025/02/02
TX_002875,CUST_0560,PROD_061,2,360.91,2025/08/24
TX_002876,CUST_0721,PROD_057,10,220.64,2025-09-19 00:00:00
TX_002877,CUST_0184,PROD_033,1,226.68,2025-12-05 00:00:00
TX_002878,CUST_0610,PROD_011,4,273.49,2025-12-03 00:00:00
TX_002879,CUST_0255,PROD_097,5,411.37,2025-06-21 00:00:00
TX_002880,CUST_0824,PROD_054,2,294.31,2025-06-23 00:00:00
TX_002881,CUST_0060,PROD_005,10,80.87,2025-02-18 00:00:00
TX_002882,CUST_0154,PROD_062,8,380.4,2025-01-21 00:00:00
TX_002883,CUST_0422,PROD_033,6,478.84,2025-06-06 00:00:00
TX_002884,CUST_0902,PROD_018,6,431.71,2025/03/18
TX_002885,CUST_0374,PROD_068,10,280.04,2025-05-01 00:00:00
TX_002886,CUST_0358,PROD_022,10,305.8,2025-04-08 00:00:00
TX_002887,CUST_0968,PROD_081,1,85.89,2025/05/11
TX_002888,CUST_0498,PROD_052,7,101.75,2025-11-07 00:00:00
TX_002889,CUST_0787,PROD_037,5,71.98,2025-08-21 00:00:00
TX_002890,CUST_0654,PROD_051,6,69.78,2025-05-03 00:00:00
TX_002891,CUST_0853,PROD_052,3,395.57,2025-03-21 00:00:00
TX_002892,CUST_0463,PROD_040,1,469.84,2025-11-19 00:00:00
TX_002893,CUST_0842,PROD_032,5,390.87,2025-03-01 00:00:00
TX_002894,CUST_0189,PROD_089,4,131.44,2025-12-19 00:00:00
TX_002895,CUST_0852,PROD_022,9,280.52,2025-04-04 00:00:00
TX_002896,CUST_0941,PROD_036,5,185.08,2025-03-02 00:00:00
TX_002897,CUST_0628,PROD_038,3,46.61,2025-02-23 00:00:00
TX_002898,CUST_0543,PROD_073,6,241.64,2025-05-28 00:00:00
TX_002899,CUST_0613,PROD_081,5,192.39,2025-09-16 00:00:00
TX_002900,CUST_0331,PROD_016,7,140.19,2025-09-09 00:00:00
TX_002901,CUST_0516,PROD_037,3,295.38,2025-09-14 00:00:00
